0,4.0,E-,1,M,0
4.0,5.5,E-,5,M,0
5.5,6.0,E-,1,M,0
6.0,7.0,E-,5,D7,0
7.0,9.0,E-,1,M,0
9.0,10.0,E-,5,D7,0
10.0,11.0,E-,1,M,0
11.0,12.0,E-,5,D7,0
12.0,12.5,E-,1,M,0
12.5,13.0,E-,1,M,1
13.0,13.5,E-,2,m,1
13.5,14.0,E-,7/5,m7,0
14.0,16.0,E-,5,M,0
16.0,18.0,E-,5,D7,0
18.0,20.0,E-,1,M,0
20.0,22.0,E-,5,D7,0
22.0,24.0,E-,1,M,0
24.0,28.0,E-,5,D7,0
28.0,29.0,E-,1,M,0
29.0,30.0,E-,4,M,0
30.0,32.0,E-,5,D7,0
32.0,34.0,E-,1,M,0
34.0,38.0,E-,5,D7,2
38.0,39.0,E-,1,M,0
39.0,40.0,E-,4,M,0
40.0,42.0,E-,5,D7,0
42.0,48.0,E-,1,M,0
48.0,49.5,E-,2,m,1
49.5,50.0,E-,5,D7,0
50.0,50.5,E-,4,M,1
50.5,51.0,E-,7,m7,0
51.0,52.0,E-,1,M,0
52.0,53.0,E-,1,M,1
53.0,54.0,E-,5,D7,3
54.0,55.0,E-,1,M,1
55.0,56.0,E-,5,D7,3
56.0,57.0,E-,1,M,1
57.0,57.5,E-,5,D7,1
57.5,58.0,E-,1,M,0
58.0,62.0,E-,5,M,0
62.0,64.0,E-,1,M,0
64.0,66.0,E-,5,M,0
66.0,68.0,E-,1,M,0
68.0,70.0,E-,5,D7,0
70.0,72.0,E-,5,D7,3
72.0,73.0,E-,1,M,1
73.0,74.0,E-,4,M,0
74.0,76.0,E-,5,D7,0
76.0,78.0,E-,1,M,0
78.0,80.0,E-,5,D7,0
80.0,82.0,E-,5,D7,3
82.0,83.0,E-,1,M,1
83.0,84.0,E-,4,M,0
84.0,86.0,E-,5,D7,0
86.0,92.0,E-,1,M,0
92.0,93.5,E-,2,m,1
93.5,94.0,E-,1,M,2
94.0,94.5,E-,6,m7,0
94.5,95.0,E-,7,d,0
95.0,97.0,E-,1,M,0
97.0,98.0,E-,5,D7,0
98.0,99.0,E-,1,M,0
99.0,100.0,E-,5,M,0
100.0,101.0,E-,1,M,0
101.0,101.5,E-,5,D7,0
101.5,102.0,E-,1,M,0
102.0,104.0,E-,5,M,0
104.0,106.0,E-,5,D7,0
106.0,108.0,E-,1,M,0
108.0,110.0,E-,5,D7,0
110.0,112.0,E-,1,M,0
112.0,116.0,E-,5,D7,0
116.0,117.0,E-,1,M,1
117.0,118.0,E-,4,M,0
118.0,120.0,E-,5,D7,0
120.0,122.0,E-,1,M,0
122.0,126.0,E-,5,D7,0
126.0,127.0,E-,1,M,1
127.0,128.0,E-,4,M,0
128.0,129.0,E-,1,M,1
129.0,130.0,E-,5,M,0
130.0,136.0,E-,1,M,0
136.0,137.0,E-,2,m,1
137.0,138.0,E-,3,m,1
138.0,138.5,E-,4,M,1
138.5,139.0,E-,7,m7,0
139.0,140.0,E-,1,M,0
140.0,141.0,E-,1,M,1
141.0,142.0,E-,5,D7,0
142.0,143.0,E-,1,M,1
143.0,144.0,E-,5,D7,0
144.0,144.5,E-,1,M,1
144.5,145.0,E-,1,M,0
145.0,145.5,E-,5,M,1
145.5,146.0,E-,1,M,0
146.0,148.0,E-,5,M,0
148.0,150.0,E-,5,D7,0
150.0,152.0,E-,1,M,0
152.0,154.0,E-,5,D7,0
154.0,156.0,E-,1,M,0
156.0,160.0,E-,5,D7,0
160.0,161.0,E-,1,M,1
161.0,162.0,E-,4,M,0
162.0,164.0,E-,5,D7,0
164.0,166.0,E-,1,M,0
166.0,170.0,E-,5,D7,0
170.0,171.0,E-,1,M,1
171.0,172.0,E-,4,M,0
172.0,174.0,E-,5,D7,0
174.0,180.0,E-,1,M,0
180.0,181.5,E-,5,D7,0
181.5,182.0,E-,1,M,0
182.0,182.5,E-,2,m,1
182.5,183.0,E-,5,D7,1
183.0,183.5,E-,1,M,0
183.5,184.0,E-,5,D7,1
184.0,185.0,E-,1,M,0
185.0,186.0,E-,5,D7,1
186.0,187.0,E-,1,M,0
187.0,188.0,E-,5,D7,1
188.0,188.5,E-,1,M,0
188.5,189.0,E-,1,M,1
189.0,189.5,E-,2,m,1
189.5,190.0,E-,7/5,m7,0
190.0,192.0,E-,5,M,0
192.0,194.0,E-,5,D7,0
194.0,194.5,E-,1,M,0
194.5,195.0,E-,1,m,0
195.0,195.5,E-,-6,M,0
195.5,196.0,E-,7/5,d7,0
196.0,198.0,E-,5,D7,0
198.0,198.5,E-,1,M,0
198.5,199.0,E-,1,m,0
199.0,199.5,E-,-6,M,0
199.5,200.0,E-,7/5,d7,0
200.0,202.0,E-,5,D7,0
202.0,204.0,E-,5,D7,3
204.0,205.0,E-,1,M,0
205.0,205.5,E-,4,M,2
205.5,206.0,E-,7/5,d7,2
206.0,206.5,E-,1,M,0
206.5,207.0,E-,7/5,d7,0
207.0,208.0,E-,5,D7,0
208.0,210.0,E-,1,M,0
210.0,212.0,E-,5,D7,0
212.0,214.0,E-,5,D7,3
214.0,215.0,E-,1,M,0
215.0,215.5,E-,4,M,2
215.5,216.0,E-,7/5,d7,2
216.0,216.5,E-,1,M,0
216.5,217.0,E-,7/5,d7,0
217.0,218.0,E-,5,D7,0
218.0,224.0,E-,1,M,0
224.0,225.0,E-,2,m,1
225.0,226.0,E-,3,m,1
226.0,226.5,E-,6,m7,0
226.5,227.0,E-,7,d,0
227.0,228.0,E-,1,M,0
228.0,229.0,E-,1,M,1
229.0,230.0,E-,5,D7,3
230.0,231.0,E-,1,M,1
231.0,232.0,E-,5,D7,3
232.0,233.0,E-,1,M,1
233.0,233.5,E-,5,D7,1
233.5,234.0,E-,1,M,0
234.0,236.0,E-,5,M,0
236.0,238.0,E-,5,D7,0
238.0,240.0,E-,1,M,2
240.0,242.0,E-,5,D7,0
242.0,244.0,E-,1,M,2
244.0,246.0,E-,5,D7,0
246.0,248.0,E-,5,D7,3
248.0,249.0,E-,1,M,1
249.0,250.0,E-,2,m7,1
250.0,251.0,E-,1,M,2
251.0,252.0,E-,7/6,d7,0
252.0,254.0,E-,7/5,d7,1
254.0,254.5,E-,2,m7,2
254.5,256.0,E-,5,D7,0
256.0,256.5,E-,7/5,d7,0
256.5,258.0,E-,5,D7,3
258.0,259.0,E-,1,M,1
259.0,259.5,E-,4,M,0
259.5,260.0,E-,5/5,D7,1
260.0,262.0,E-,5,D7,0
262.0,268.0,E-,1,M,0
268.0,268.5,E-,2,m7,1
268.5,269.0,E-,5/5,D7,1
269.0,270.0,E-,1,M,2
270.0,270.5,E-,6,m7,0
270.5,271.0,E-,7,d,0
271.0,273.0,E-,1,M,0
273.0,274.0,E-,5,D7,3
274.0,275.0,E-,1,M,1
275.0,276.0,E-,5,D7,3
276.0,276.5,E-,1,M,1
276.5,277.0,E-,1,M,0
277.0,277.5,E-,2,m,1
277.5,278.0,E-,7/5,m7,0
278.0,280.5,E-,5,M,0
280.5,281.0,E-,5/5,D7,2
281.0,281.5,E-,5,M,1
281.5,282.0,E-,5,M,0
282.0,283.5,E-,1,M,0
283.5,284.0,E-,7/5,m7,0
284.0,284.5,E-,5,M,0
284.5,285.0,E-,5/5,D7,2
285.0,285.5,E-,5,M,1
285.5,286.0,E-,5,M,0
286.0,288.0,E-,1,M,0
288.0,289.0,E-,5,D7,0
289.0,290.0,E-,2,m7,2
290.0,291.0,E-,5,D7,0
