0,3.0,C,1,M,0
3.0,6.0,C,5,D7,0
6.0,9.0,C,1,M,0
9.0,12.0,C,5,M,0
12.0,15.0,C,1,M,0
15.0,18.0,C,5,D7,0
18.0,18.5,C,1,M,0
18.5,19.0,C,4,M,0
19.0,21.0,C,5,M,0
21.0,24.0,C,1,M,0
24.0,27.0,C,5,M,0
27.0,30.0,C,1,M,2
30.0,33.0,C,5,D7,0
33.0,39.0,C,1,M,0
39.0,40.0,C,1,M,1
40.0,41.0,C,5,D7,1
41.0,42.0,C,1,M,0
42.0,44.0,C,1,M,2
44.0,45.0,C,4,M,0
45.0,46.0,C,1,M,1
46.0,47.0,C,7,m7,0
47.0,48.0,C,1,M,0
48.0,51.0,C,5,M,0
51.0,54.0,C,1,M,0
54.0,57.0,C,5,D7,0
57.0,60.0,C,1,M,0
60.0,63.0,C,5,M,0
63.0,66.0,C,1,M,0
66.0,69.0,C,5,D7,0
69.0,69.5,C,1,M,0
69.5,70.0,C,4,M,0
70.0,72.0,C,5,M,0
72.0,78.0,C,1,M,0
78.0,81.0,C,5,D7,0
81.0,84.0,C,1,M,0
84.0,87.0,C,5,M,0
87.0,90.0,C,1,M,0
90.0,93.0,C,5,D7,0
93.0,94.0,C,1,M,0
94.0,96.0,C,5,M,0
96.0,99.0,C,1,M,0
99.0,102.0,C,5,M,0
102.0,105.0,C,1,M,2
105.0,108.0,C,5,D7,0
108.0,109.0,C,1,M,1
109.0,110.0,C,1,M,0
110.0,111.0,C,4,M,0
111.0,112.0,C,1,M,1
112.0,113.0,C,1,M,0
113.0,114.0,C,4,M,0
114.0,115.0,C,1,M,1
115.0,116.0,C,7,d,1
116.0,117.0,C,1,M,0
117.0,119.0,C,1,M,2
119.0,120.0,C,4,M,0
120.0,121.0,C,1,M,1
121.0,122.0,C,7,m7,0
122.0,123.0,C,1,M,0
123.0,126.0,C,5,M,0
126.0,129.0,C,1,M,0
129.0,132.0,C,5,D7,0
132.0,135.0,C,1,M,0
135.0,138.0,C,5,M,0
138.0,141.0,C,1,M,0
141.0,144.0,C,5,D7,0
144.0,145.0,C,1,M,0
145.0,147.0,C,5,M,0
147.0,153.0,C,1,M,0
153.0,156.0,C,7,d,0
156.0,157.0,C,1,M,0
157.0,158.0,C,4,M,1
158.0,159.0,C,2,m,1
159.0,162.0,C,5,M,0
162.0,165.0,C,1,M,0
165.0,168.0,C,7,d,0
168.0,169.0,C,1,M,0
169.0,171.0,C,5,M,0
171.0,174.0,C,1,M,0
174.0,177.0,C,5,M,0
177.0,180.0,C,1,M,2
180.0,183.0,C,5,D7,0
183.0,185.0,C,1,M,0
185.0,186.0,C,4,M,0
186.0,188.0,C,1,M,0
188.0,189.0,C,4,M,0
189.0,190.0,C,1,M,0
190.0,191.0,C,5,M,1
191.0,192.0,C,1,M,0
192.0,193.0,C,7,d,2
193.0,194.0,C,1,M,1
194.0,195.0,C,7,d,1
195.0,196.0,C,1,M,0
196.0,197.0,C,2,m,1
197.0,198.0,C,7/5,m7,0
198.0,201.0,C,5,M,0
201.0,204.0,C,1,M,0
204.0,207.0,C,7,d,0
207.0,208.0,C,1,M,0
208.0,209.0,C,4,M,1
209.0,210.0,C,2,m,1
210.0,213.0,C,5,M,0
213.0,216.0,C,1,M,0
216.0,219.0,C,7,d,0
219.0,220.0,C,1,M,0
220.0,222.0,C,5,M,0
222.0,227.0,C,1,M,0
227.0,228.0,C,1,M,1
228.0,230.0,C,7,d,1
230.0,231.0,C,5,D7,0
231.0,232.0,C,1,M,1
232.0,233.0,C,5,D7,1
233.0,234.0,C,1,M,0
234.0,235.0,C,1,M,1
235.0,236.0,C,5,M,0
236.0,237.0,C,5,D7,3
237.0,240.0,C,1,M,1
240.0,242.0,C,7,d,1
242.0,243.0,C,5,D7,0
243.0,244.0,C,1,M,0
244.0,245.0,C,2,m7,1
245.0,246.0,C,5,D7,0
246.0,249.0,C,1,M,0
249.0,252.0,C,5,M,0
252.0,255.0,C,1,M,2
255.0,258.0,C,5,D7,0
258.0,260.0,C,1,M,1
260.0,261.0,C,4,M,0
261.0,263.0,C,1,M,1
263.0,264.0,C,4,M,0
264.0,265.0,C,1,M,1
265.0,266.0,C,5,D7,2
266.0,267.0,C,1,M,0
267.0,268.0,C,5,M,0
268.0,269.0,C,1,M,2
269.0,276.0,C,5,M,0
276.0,278.0,C,1,M,0
278.0,279.0,C,1,M,1
279.0,281.0,C,7,d,1
281.0,282.0,C,5,D7,0
282.0,283.0,C,1,M,1
283.0,284.0,C,5,D7,1
284.0,285.0,C,1,M,0
285.0,286.0,C,1,M,1
286.0,287.0,C,5,M,0
287.0,288.0,C,5,D7,3
288.0,290.0,C,1,M,0
290.0,291.0,C,1,M,1
291.0,293.0,C,7,d,1
293.0,294.0,C,5,D7,0
294.0,295.0,C,1,M,0
295.0,296.0,C,2,m7,1
296.0,297.0,C,5,D7,0
297.0,302.0,C,1,M,0
302.0,303.0,C,1,M,1
303.0,306.0,C,5,M,1
306.0,309.0,C,1,M,0
309.0,311.0,C,5,M,1
311.0,312.0,C,5,M,0
312.0,315.0,C,1,M,1
315.0,318.0,C,5,M,1
318.0,318.5,C,1,M,0
318.5,321.0,C,5,D7,0
321.0,324.0,C,1,M,0
324.0,326.0,C,5,M,0
326.0,327.0,C,5,D7,3
327.0,330.0,C,1,M,1
330.0,333.0,C,5,D7,1
333.0,334.0,C,1,M,0
334.0,334.5,C,5/4,D7,3
334.5,335.0,C,4,M,1
335.0,335.5,C,1,M,2
335.5,336.0,C,4,M,0
336.0,337.0,C,1,M,0
337.0,337.5,C,5/4,D7,3
337.5,338.0,C,4,M,1
338.0,338.5,C,1,M,2
338.5,339.0,C,4,M,0
339.0,340.0,C,1,M,1
340.0,341.0,C,5,D7,2
341.0,342.0,C,1,M,0
342.0,343.0,C,5,D7,3
343.0,344.0,C,1,M,1
344.0,345.0,C,5,D7,2
345.0,346.0,C,1,M,0
346.0,347.0,C,5,D7,1
347.0,348.0,C,1,M,0
348.0,351.0,C,5,M,0
351.0,353.0,C,1,M,0
353.0,354.0,C,1,M,1
354.0,357.0,C,5,M,1
357.0,360.0,C,1,M,0
360.0,362.0,C,5,M,1
362.0,363.0,C,5,M,0
363.0,366.0,C,1,M,1
366.0,369.0,C,5,M,1
369.0,369.5,C,1,M,0
369.5,372.0,C,5,D7,0
372.0,378.0,C,1,M,0
378.0,381.0,C,5,D7,0
381.0,384.0,C,1,M,0
384.0,387.0,C,5,M,0
387.0,390.0,C,1,M,0
390.0,393.0,C,5,D7,0
393.0,393.5,C,1,M,0
393.5,396.0,C,5,D7,0
396.0,399.0,C,1,M,0
399.0,402.0,C,5,M,0
402.0,405.0,C,1,M,2
405.0,407.0,C,5,D7,0
407.0,408.0,C,5,D7,3
408.0,409.0,C,1,M,1
409.0,410.0,C,1,M,0
410.0,411.0,C,4,M,2
411.0,413.0,C,1,M,0
413.0,414.0,C,4,M,2
414.0,415.0,C,1,M,0
415.0,416.0,C,5,D7,1
416.0,417.0,C,1,M,0
417.0,418.0,C,5,D7,3
418.0,419.0,C,1,M,1
419.0,420.0,C,5,D7,2
420.0,421.0,C,1,M,1
421.0,422.0,C,5,D7,2
422.0,423.0,C,1,M,0
423.0,426.0,C,5,M,0
426.0,429.0,C,1,M,0
429.0,432.0,C,5,D7,0
432.0,435.0,C,1,M,0
435.0,438.0,C,5,M,0
438.0,441.0,C,1,M,0
441.0,444.0,C,5,D7,0
444.0,444.5,C,1,M,0
444.5,447.0,C,5,D7,0
447.0,453.0,C,1,M,0
453.0,456.0,C,5,D7,1
456.0,459.0,C,1,M,0
459.0,461.0,C,5,M,0
461.0,462.0,C,5,D7,3
462.0,465.0,C,1,M,1
465.0,467.0,C,2,m7,0
467.0,468.0,C,5,D7,0
468.0,468.5,C,1,M,0
468.5,471.0,C,5,D7,0
471.0,474.0,C,1,M,0
474.0,477.0,C,5,M,0
477.0,480.0,C,1,M,2
480.0,483.0,C,5,D7,0
483.0,490.0,C,1,M,0
490.0,491.0,C,5,D7,1
491.0,492.0,C,1,M,0
492.0,494.0,C,5,M,0
494.0,495.0,C,5,D7,3
495.0,496.0,C,1,M,1
496.0,497.0,C,5,D7,2
497.0,498.0,C,1,M,0
498.0,501.0,C,5,M,0
501.0,504.0,C,1,M,0
504.0,507.0,C,5,D7,1
507.0,510.0,C,1,M,0
510.0,512.0,C,5,M,0
512.0,513.0,C,5,D7,3
513.0,516.0,C,1,M,1
516.0,518.0,C,2,m7,0
518.0,519.0,C,5,D7,0
519.0,519.5,C,1,M,0
519.5,522.0,C,5,D7,0
522.0,528.0,C,1,M,0
528.0,531.0,C,5,D7,0
531.0,532.0,C,1,M,0
532.0,533.0,C,6,m,0
533.0,534.0,C,2,m,1
534.0,537.0,C,5,M,0
537.0,540.0,C,1,M,1
540.0,543.0,C,7,d,1
543.0,545.0,C,1,M,0
545.0,546.0,C,5,M,0
546.0,549.0,C,1,M,0
549.0,552.0,C,5,M,0
552.0,555.0,C,1,M,2
555.0,558.0,C,5,D7,0
558.0,560.0,C,1,M,0
560.0,561.0,C,4,M,0
561.0,563.0,C,1,M,0
563.0,564.0,C,4,M,0
564.0,565.0,C,1,M,0
565.0,566.0,C,7,d,1
566.0,567.0,C,1,M,0
567.0,568.0,C,7,d,0
568.0,569.0,C,1,M,0
569.0,570.0,C,7,d,1
570.0,573.0,C,1,M,0
573.0,576.0,C,5,M,0
576.0,579.0,C,1,M,0
579.0,582.0,C,5,D7,0
582.0,583.0,C,1,M,0
583.0,584.0,C,6,m,0
584.0,585.0,C,2,m,1
585.0,588.0,C,5,M,0
588.0,591.0,C,1,M,1
591.0,594.0,C,7,d,1
594.0,596.0,C,1,M,0
596.0,597.0,C,5,M,0
597.0,603.0,C,1,M,0
603.0,606.0,C,5,D7,0
606.0,609.0,C,1,M,1
609.0,612.0,C,5,M,0
612.0,615.0,C,1,M,0
615.0,618.0,C,5,D7,0
618.0,620.0,C,1,M,0
620.0,621.0,C,5,M,0
621.0,624.0,C,1,M,0
624.0,627.0,C,5,M,0
627.0,630.0,C,1,M,2
630.0,633.0,C,5,D7,0
633.0,635.0,C,1,M,0
635.0,636.0,C,4,M,0
636.0,638.0,C,1,M,0
