0,1.5,G,1,M,0
1.5,2.5,G,5,D7,0
2.5,4.5,G,1,M,0
4.5,5.5,G,1/5,M,2
5.5,6.5,G,5/5,D7,0
6.5,8.0,G,5,M,0
8.0,8.5,G,1,M,0
8.5,10.5,G,5/4,D7,0
10.5,11.5,G,4,M,0
11.5,12.5,G,1,M,1
12.5,13.5,G,2,m,2
13.5,14.0,G,5,M,0
14.0,14.5,G,5,D7,0
14.5,16.0,G,1,M,0
16.0,16.5,G,5/6,M,0
16.5,17.5,G,6,m,0
17.5,18.5,G,5/6,D7,0
18.5,19.5,G,6,m,0
19.5,20.5,G,5/4,D7,0
20.5,22.0,G,4,M,0
22.0,22.5,G,5/5,M,1
22.5,24.5,G,5,M,0
24.5,26.5,G,6,m7,3
26.5,28.5,G,5,D7,0
28.5,29.5,G,1,M,0
29.5,30.5,G,5,D7,0
30.5,31.5,G,1,M,0
31.5,32.5,G,5,D7,0
32.5,33.5,G,1,M,1
33.5,34.5,G,5,D7,0
34.5,37.5,G,1,M,0
37.5,38.5,G,5,D7,0
38.5,40.5,G,1,M,0
40.5,41.5,G,1/5,M,2
41.5,42.5,G,5/5,D7,0
42.5,44.5,G,5,M,0
44.5,46.5,G,5/4,D7,0
46.5,47.5,G,4,M,2
47.5,48.5,G,1,M,0
48.5,49.5,G,2,m7,1
49.5,50.5,G,5,D7,0
50.5,52.0,G,1,M,0
52.0,53.5,G,6,m,0
53.5,54.5,G,5/6,D7,0
54.5,55.5,G,6,m,0
55.5,56.5,G,5/4,D7,0
56.5,58.0,G,4,M,0
58.0,58.5,G,5/5,M,1
58.5,60.5,G,5,M,0
60.5,62.5,G,6,m7,3
62.5,64.5,G,5,D7,0
64.5,65.5,G,1,M,0
65.5,66.0,G,5,D7,0
66.0,66.5,G,5,D7,3
66.5,67.5,G,5/4,D7,1
67.5,68.5,G,4,M,0
68.5,70.5,G,5,D7,0
70.5,72.0,G,1,M,0
72.0,72.5,G,5,M,0
72.5,73.5,G,1,M,0
73.5,74.5,G,5,D7,0
74.5,76.5,G,1,M,0
76.5,77.5,G,5/5,M,2
77.5,78.5,G,5/5,D7,0
78.5,80.5,G,5,M,0
80.5,82.5,G,5/4,D7,0
82.5,83.5,G,4,M,0
83.5,84.5,G,1,M,0
84.5,86.5,G,5,D7,0
86.5,88.0,G,1,M,0
88.0,89.5,G,6,m,0
89.5,90.5,G,5/6,D7,0
90.5,91.5,G,6,m,0
91.5,92.5,G,5/4,D7,0
92.5,93.0,G,4,M,0
93.0,93.5,G,5,D7,2
93.5,94.0,G,1,M,1
94.0,94.5,G,5/5,D7,1
94.5,96.5,G,5,M,0
96.5,97.5,G,5/2,D7,3
97.5,98.5,G,2,m,0
98.5,99.5,G,7,d7,0
99.5,100.5,G,5,D7,0
100.5,101.5,G,1,M,1
101.5,102.5,G,5,D7,3
102.5,103.5,G,5/4,D7,1
103.5,104.5,G,2,m,1
104.5,106.5,G,5,D7,0
106.5,107.62,G,1,M,0
107.62,108.5,G,5,D7,0
108.5,109.5,G,1,M,0
109.5,110.5,G,5,D7,0
110.5,111.5,G,1,M,2
111.5,112.5,G,5,M,0
112.5,114.5,G,5/5,D7,0
114.5,115.5,G,5,M,0
115.5,116.25,G,5,D7,3
116.25,116.5,G,1,M,0
116.5,118.5,G,5/4,D7,0
118.5,119.5,G,4,M,2
119.5,120.5,G,1,M,0
120.5,122.5,G,5,D7,0
122.5,123.62,G,1,M,0
123.62,124.5,G,5/6,D7,0
124.5,125.5,G,6,m,0
125.5,126.5,G,5/6,D7,1
126.5,127.5,G,6,m,1
127.5,128.5,G,5/4,D7,0
128.5,130.5,G,4,M,0
130.5,132.5,G,5,M,0
132.5,134.5,G,6,m7,3
134.5,136.5,G,5,D7,3
136.5,137.5,G,1,M,0
137.5,138.5,G,5,D7,0
138.5,139.5,G,1,M,0
139.5,140.5,G,5,D7,0
140.5,144.0,G,1,M,0
144.0,145.0,g,1,m,0
145.0,146.5,g,7,d7,2
146.5,148.5,g,1,m,0
148.5,149.0,g,5,m,0
149.0,150.5,g,7/5,d7,2
150.5,152.0,g,5,m,0
152.0,152.5,g,5/4,M,1
152.5,153.0,g,4,m,0
153.0,154.0,g,2/4,d,1
154.0,154.5,g,5/4,M,0
154.5,155.5,g,4,m,1
155.5,156.5,g,4,m,0
156.5,158.5,g,5,D7,0
158.5,160.0,g,1,m,0
160.0,161.0,g,6,M,0
161.0,162.0,g,5/3,D7,0
162.0,162.5,g,5/6,D7,0
162.5,163.0,g,6,M,0
163.0,163.5,g,7/3,d7,2
163.5,164.0,g,3,M,1
164.0,164.5,g,5/4,M,0
164.5,166.5,g,4,m,0
166.5,168.5,g,5,M,0
168.5,169.5,g,4,m,0
169.5,170.5,g,5,M,0
170.5,171.5,g,4,m,0
171.5,172.0,g,5,M,0
172.0,173.0,g,1,m,0
173.0,174.5,g,5,D7,0
174.5,175.0,g,5/4,D7,3
175.0,175.5,g,4,M,1
175.5,176.0,g,4,m7,1
176.0,176.5,g,7/5,d7,0
176.5,178.5,g,5,M,0
178.5,180.0,g,1,m,0
180.0,181.5,G,1,M,0
181.5,182.5,G,5,D7,2
182.5,183.5,G,1,M,1
183.5,184.5,G,1,M,0
184.5,185.5,G,5,M,0
185.5,186.5,G,5/5,D7,2
186.5,188.5,G,5,M,0
188.5,190.5,G,5/4,D7,3
190.5,191.0,G,6,m7,0
191.0,191.5,G,7,d,0
191.5,192.0,G,1,M,0
192.0,192.5,G,6,m,0
192.5,193.5,G,2,m7,1
193.5,194.5,G,5,D7,0
194.5,197.5,G,1,M,0
197.5,198.5,G,5,D7,0
198.5,200.5,G,1,M,0
200.5,201.5,G,1/5,M,2
201.5,202.5,G,5/5,D7,0
202.5,204.5,G,5,M,0
204.5,206.5,G,5/4,D7,0
206.5,207.5,G,4,M,0
207.5,208.5,G,2,m,1
208.5,210.5,G,5,D7,0
210.5,212.0,G,1,M,0
212.0,213.5,G,6,m,0
213.5,214.5,G,5/6,D7,2
214.5,215.0,G,6,m,1
215.0,215.5,G,4,M,1
215.5,216.0,G,5/4,D7,2
216.0,216.5,G,5/4,D7,1
216.5,217.0,G,4,M,0
217.0,217.5,G,5/2,D7,1
217.5,218.0,G,2,m,0
218.0,218.5,G,2,m,1
218.5,220.5,G,5,M,0
220.5,222.5,G,6,m7,3
222.5,224.5,G,5,D7,0
224.5,225.5,G,1,M,0
225.5,226.5,G,5,D7,2
226.5,227.5,G,1,M,1
227.5,228.5,G,4,M,0
228.5,229.0,G,5,D7,0
229.0,229.5,G,6,m,0
229.5,230.0,G,2,m,1
230.0,230.5,G,5,D7,0
230.5,232.0,G,1,M,0
232.0,233.5,G,6,m,0
233.5,234.5,G,5/6,D7,0
234.5,235.5,G,4,M,0
235.5,236.5,G,5/4,D7,0
236.5,238.0,G,4,M,0
238.0,238.5,G,2,m,1
238.5,240.5,G,5,M,0
240.5,242.5,G,6,m7,3
242.5,244.5,G,5,D7,0
244.5,245.5,G,1,M,0
245.5,246.0,G,5,M,0
246.0,246.5,G,5,D7,3
246.5,247.5,G,5/4,D7,1
247.5,248.5,G,4,M,0
248.5,250.5,G,5,D7,0
250.5,251.75,G,1,M,0
251.75,254.5,G,1,m,0
254.5,262.5,G,-6,M,0
262.5,264.5,G,5,D7,0
264.5,265.5,G,1,M,0
265.5,266.5,G,5,D7,0
266.5,268.5,G,1,M,0
268.5,269.5,G,5/5,M,2
269.5,270.5,G,5/5,D7,0
270.5,272.0,G,5,M,0
272.0,272.5,G,1,M,0
272.5,274.5,G,5/4,D7,0
274.5,275.5,G,4,M,0
275.5,276.5,G,1,M,1
276.5,277.5,G,2,m,1
277.5,278.0,G,5,M,0
278.0,278.5,G,5,D7,0
278.5,279.5,G,6,m,0
279.5,280.5,G,1,M,0
280.5,282.5,G,5/4,D7,1
282.5,283.5,G,4,M,0
283.5,284.5,G,1,M,0
284.5,285.5,G,2,m,1
285.5,286.5,G,5,M,0
286.5,287.5,G,1,M,0
287.5,288.5,G,5/4,D7,0
