0,4.0,B-,1,M,0
4.0,12.0,B-,5,M,0
12.0,16.0,B-,1,M,0
16.0,20.0,B-,4,M,0
20.0,23.0,B-,1,M,1
23.0,24.0,B-,1,M,0
24.0,25.0,B-,5,M,0
25.0,26.0,B-,1,M,0
26.0,27.0,B-,5,M,0
27.0,28.0,B-,1,M,0
28.0,36.0,B-,5,M,0
36.0,37.0,B-,5/5,M,0
37.0,37.5,B-,5,M,0
37.5,38.0,B-,5,D7,3
38.0,39.0,B-,1,M,1
39.0,40.0,B-,5,M,1
40.0,46.0,B-,1,M,0
46.0,48.0,B-,5,M,0
48.0,51.0,B-,1,M,0
51.0,52.0,B-,1,M,1
52.0,54.0,B-,1,M,0
54.0,56.0,B-,5,M,0
56.0,64.0,B-,1,M,0
64.0,68.0,B-,5,D7,1
68.0,72.0,B-,5,D7,2
72.0,76.0,B-,1,M,0
76.0,80.0,B-,4,M,2
80.0,84.0,B-,1,M,0
84.0,85.0,B-,5,D7,1
85.0,86.0,B-,1,M,0
86.0,87.0,B-,5,D7,1
87.0,88.0,B-,1,M,0
88.0,92.0,B-,5,M,0
92.0,96.0,B-,1,M,0
96.0,100.0,B-,5,M,1
100.0,104.0,B-,5,D7,1
104.0,108.0,B-,1,M,0
108.0,112.0,B-,4,M,0
112.0,116.0,B-,1,M,1
116.0,117.0,B-,5,D7,1
117.0,118.0,B-,1,M,0
118.0,119.0,B-,5,D7,1
119.0,120.0,B-,1,M,0
120.0,132.0,B-,5,M,0
132.0,136.0,B-,1,M,0
136.0,140.0,B-,5,D7,0
140.0,144.0,B-,1,M,0
144.0,148.0,B-,5,D7,0
148.0,156.0,B-,1,M,0
156.0,164.0,B-,5,M,0
164.0,168.0,B-,1,M,0
168.0,172.0,B-,4,M,0
172.0,176.0,B-,1,M,0
176.0,177.0,B-,5,D7,1
177.0,178.0,B-,1,M,0
178.0,179.0,B-,5,D7,1
179.0,180.0,B-,1,M,0
180.0,188.0,B-,5,M,0
188.0,192.0,B-,5,D7,0
192.0,196.0,B-,1,M,0
196.0,200.0,B-,5,M,0
200.0,204.0,B-,1,M,0
204.0,208.0,B-,5,M,0
208.0,216.0,B-,1,M,0
216.0,220.0,B-,5,M,0
220.0,224.0,B-,5,D7,0
224.0,227.0,B-,1,M,0
227.0,228.0,B-,5/4,D7,3
228.0,232.0,B-,4,M,0
232.0,236.0,B-,1,M,0
236.0,238.0,B-,5/5,M,0
238.0,248.0,B-,5,M,0
248.0,250.0,B-,5/5,M,1
250.0,252.0,B-,5,D7,2
252.0,256.0,B-,1,M,0
256.0,260.0,B-,5,M,0
260.0,264.0,B-,1,M,0
264.0,268.0,B-,5,M,0
268.0,276.0,B-,1,M,0
276.0,280.0,B-,5,D7,0
280.0,284.0,B-,5,M,0
284.0,288.0,B-,1,M,0
288.0,292.0,B-,4,M,2
292.0,296.0,B-,1,M,0
296.0,297.0,B-,5,D7,0
297.0,298.0,B-,1,M,2
298.0,299.0,B-,5,D7,0
299.0,300.0,B-,1,M,2
300.0,312.0,B-,5,M,0
312.0,317.0,B-,1,M,0
317.0,318.0,B-,1,M,1
318.0,319.0,B-,4,M,0
319.0,320.0,B-,5,M,0
320.0,325.0,B-,1,M,0
325.0,326.0,B-,1,M,1
326.0,327.0,B-,4,M,0
327.0,328.0,B-,5,M,0
328.0,332.0,B-,1,M,0
332.0,336.0,b-,1,m,0
336.0,344.0,b-,5,D7,0
344.0,348.0,b-,1,m,0
348.0,352.0,b-,4,m,2
352.0,356.0,b-,1,m,0
356.0,357.0,b-,5,M,0
357.0,358.0,b-,1,m,0
358.0,359.0,b-,5,M,0
359.0,360.0,b-,1,m,0
360.0,372.0,b-,5,M,0
372.0,376.0,b-,1,m,0
376.0,378.0,b-,5,M,0
378.0,380.0,b-,5,D7,0
380.0,384.0,b-,1,M,0
384.0,386.0,b-,5,M,0
386.0,388.0,b-,5,D7,0
388.0,392.0,b-,1,m,0
392.0,398.0,B-,1,M,0
398.0,400.0,B-,2,m,0
400.0,404.0,B-,5,D7,0
404.0,408.0,B-,1,M,0
408.0,412.0,B-,4,M,0
412.0,416.0,B-,1,M,0
416.0,417.0,B-,5,M,0
417.0,418.0,B-,1,M,0
418.0,419.0,B-,5,M,0
419.0,420.0,B-,1,M,0
420.0,429.0,B-,5,M,0
429.0,430.0,B-,5,D7,3
430.0,431.0,B-,1,M,1
431.0,432.0,B-,5,M,2
432.0,433.0,B-,1,M,0
433.0,434.0,B-,2,m,0
434.0,435.0,B-,1,M,1
435.0,436.0,B-,4,M,0
436.0,438.0,B-,5,M,0
438.0,440.0,B-,5,D7,0
440.0,444.0,B-,1,M,0
444.0,446.0,B-,5,M,0
446.0,448.0,B-,5,D7,0
448.0,460.0,B-,1,M,0
460.0,468.0,B-,5,D7,0
468.0,472.0,B-,4,M,0
472.0,476.0,B-,5,M,0
476.0,477.0,B-,5,D7,2
477.0,478.0,B-,5,M,0
478.0,479.0,B-,1,M,0
479.0,492.0,B-,5,M,0
492.0,496.0,B-,1,M,0
496.0,497.0,B-,1,M,1
497.0,498.0,B-,4,M7,0
498.0,499.0,B-,7/5,d,0
499.0,500.0,B-,5,D7,0
500.0,504.0,B-,1,M,0
504.0,505.0,B-,1,M,1
505.0,506.0,B-,4,M7,0
506.0,507.0,B-,7/5,d,0
507.0,508.0,B-,5,D7,0
508.0,516.0,B-,1,M,0
516.0,520.0,B-,5,D7,2
520.0,524.0,B-,5,D7,0
524.0,528.0,B-,1,M,0
528.0,532.0,B-,4,M,0
532.0,534.0,B-,1,M,1
534.0,535.0,B-,5,D7,2
535.0,536.0,B-,1,M,0
536.0,537.5,B-,5,M,0
537.5,538.0,B-,7/5,m7,0
538.0,539.5,B-,5,M,0
539.5,540.0,B-,7/5,m7,0
540.0,544.0,B-,5,M,0
544.0,548.0,B-,1,M,0
548.0,552.0,B-,5,D7,0
552.0,556.0,B-,4,M,0
556.0,560.0,B-,5/4,M,0
560.0,564.0,B-,4,M,0
564.0,566.0,B-,1,M,1
566.0,567.0,B-,5,M,2
567.0,568.0,B-,1,M,0
568.0,569.5,B-,5,M,0
569.5,570.0,B-,7/5,m7,0
570.0,571.5,B-,5,M,0
571.5,572.0,B-,7/5,m7,0
572.0,584.0,B-,5,M,0
584.0,588.0,B-,1,M,1
588.0,592.0,B-,5,D7,0
592.0,596.0,B-,1,M,0
596.0,600.0,B-,5,D7,0
600.0,608.0,B-,1,M,0
608.0,616.0,B-,5,D7,0
616.0,628.0,B-,1,M,0
628.0,629.0,B-,5,M,0
629.0,630.0,B-,1,M,2
630.0,631.0,B-,5,M,0
631.0,632.0,B-,1,M,2
632.0,640.0,B-,5,M,0
640.0,641.0,B-,7/5,d,0
641.0,642.0,B-,5,D7,0
642.0,644.0,B-,5,M,0
644.0,648.0,B-,1,M,0
648.0,652.0,B-,5,D7,0
652.0,656.0,B-,1,M,0
656.0,660.0,B-,5,D7,0
660.0,663.0,B-,1,M,0
663.0,664.0,B-,5,M,0
664.0,667.5,B-,1,M,0
667.5,673.5,B-,5,D7,0
673.5,676.5,B-,1,M,0
676.5,679.5,B-,4,M,2
679.5,682.5,B-,1,M,0
682.5,682.833,B-,5,M,0
682.833,684.0,B-,1,M,0
684.0,684.333,B-,5,M,0
684.333,685.5,B-,1,M,0
685.5,688.5,B-,5,M,0
688.5,691.5,B-,1,M,0
691.5,697.5,B-,5,D7,0
697.5,700.5,B-,1,M,0
700.5,703.5,B-,4,M,2
703.5,706.5,B-,1,M,0
706.5,706.833,B-,5,M,0
706.833,708.0,B-,1,M,0
708.0,708.333,B-,5,M,0
708.333,709.5,B-,1,M,0
709.5,715.5,B-,5,M,0
715.5,715.833,B-,5/5,D7,0
715.833,717.0,B-,5,D7,0
717.0,717.333,B-,1,M,0
717.333,718.5,B-,5,M,0
718.5,723.0,B-,1,M,0
723.0,724.5,B-,5,D7,0
724.5,729.0,B-,1,M,0
729.0,730.5,B-,5,D7,0
730.5,732.0,B-,1,M,0
732.0,733.5,B-,5/6,M,0
733.5,736.5,B-,1/6,m,0
736.5,742.5,B-,5/5,D7,1
742.5,748.5,B-,1/6,m,0
748.5,750.0,B-,1/5,m,1
750.0,751.5,B-,2/5,d,1
751.5,753.0,B-,1/5,m,2
753.0,754.5,B-,5/5,D7,0
754.5,756.0,B-,1/5,m,0
756.0,759.0,B-,1/3,m,0
759.0,765.0,B-,5/3,D7,0
765.0,766.5,B-,1/3,m,1
766.5,768.0,B-,3,m,0
768.0,817.5,B-,5,D7,0
817.5,820.5,B-,1,M,0
820.5,826.5,B-,5,D7,0
826.5,829.5,B-,1,M,0
829.5,832.5,B-,4,M,0
832.5,835.5,B-,1,M,0
835.5,835.667,B-,5,M,0
835.667,837.0,B-,1,M,0
837.0,837.167,B-,5,M,0
837.167,838.5,B-,1,M,0
838.5,841.5,B-,5,M,0
841.5,844.5,B-,1,M,0
844.5,847.5,B-,5,M,0
847.5,850.5,B-,5,D7,0
850.5,853.5,B-,1,M,0
853.5,856.5,B-,4,M,0
856.5,859.5,B-,1,M,0
859.5,861.0,B-,4,M,0
861.0,862.5,B-,5,M,0
862.5,868.5,B-,1,M,0
868.5,874.5,B-,4,m,2
874.5,883.5,C-,1,M,0
883.5,889.5,C-,5,D7,0
889.5,892.5,C-,1,M,0
892.5,895.5,B-,4,m,2
895.5,897.0,B-,7,d7,0
897.0,898.5,B-,5/-3,D7,0
898.5,900.0,B-,1/-3,M,2
900.0,901.5,B-,5,a,1
901.5,910.5,B-,1,m,0
910.5,910.833,B-,1,M,2
910.833,912.0,B-,1,M,1
912.0,912.167,B-,4,M,0
912.167,913.5,B-,7/5,d,0
913.5,913.667,B-,7/6,d,0
913.667,913.833,B-,6,m,0
913.833,915.0,B-,1,M,1
915.0,915.167,B-,4,M,0
915.167,916.5,B-,7/5,d,0
916.5,916.667,B-,7/6,d,0
916.667,916.833,B-,6,m,0
916.833,918.0,B-,1,M,1
918.0,918.167,B-,4,M,0
918.167,919.5,B-,7/5,d,0
919.5,919.667,B-,7/6,d,0
919.667,919.833,B-,6,m,0
919.833,921.0,B-,7/5,d,0
921.0,921.167,B-,7/6,d,0
921.167,921.333,B-,6,m,0
