0,1.0,D,1,M,0
1.0,2.0,D,5,D7,0
2.0,4.0,D,6,m,0
4.0,6.0,D,4,M,0
6.0,10.0,D,1,M,0
10.0,12.0,D,5,D7,1
12.0,14.0,D,1,M,0
14.0,16.0,D,5,M,0
16.0,18.0,D,5,D7,0
18.0,20.0,D,1,M,2
20.0,22.0,D,5,D7,0
22.0,24.0,D,1,M,2
24.0,30.0,D,5,D7,0
30.0,33.0,D,1,M,0
33.0,34.0,D,5,D7,0
34.0,35.0,D,1,M,0
35.0,36.0,D,1,a,0
36.0,38.0,D,4,M,2
38.0,41.0,D,1,M,0
41.0,42.0,D,4,M,1
42.0,44.0,D,5,D7,0
44.0,44.5,D,1,M,1
44.5,45.0,D,7,d,1
45.0,45.5,D,1,M,0
45.5,46.0,D,1,M,1
46.0,50.0,D,5,D7,0
50.0,52.0,D,1,M,2
52.0,54.0,D,5,D7,0
54.0,56.0,D,1,M,2
56.0,62.0,D,5,D7,0
62.0,65.0,D,1,M,0
65.0,66.0,D,5,D7,3
66.0,67.0,D,1,M,1
67.0,68.0,D,5/4,D7,1
68.0,69.0,D,4,M,0
69.0,70.0,D,5,D7,3
70.0,72.0,D,1,M,1
72.0,74.0,D,5/2,D7,0
74.0,75.0,D,2,m,0
75.0,76.0,D,5,D7,0
76.0,77.0,D,1,M,0
77.0,78.0,D,5/5,D7,2
78.0,81.0,D,5,M,0
81.0,82.0,D,5,D7,3
82.0,83.0,D,1,M,1
83.0,84.0,D,1,M,0
84.0,85.0,D,5,M,1
85.0,86.0,D,5,D7,3
86.0,88.0,D,1,M,1
88.0,89.0,D,5,M,1
89.0,90.0,D,5,D7,3
90.0,91.0,D,1,M,1
91.0,92.0,D,1,M,0
92.0,93.0,D,2,m7,3
93.0,94.0,D,5,M,0
94.0,97.0,D,1,M,0
97.0,98.0,D,5,D7,0
98.0,100.0,D,1,M,0
100.0,102.0,D,4,M,0
102.0,106.0,D,1,M,1
106.0,108.0,D,5,D7,3
108.0,109.0,D,1,M,0
109.0,110.0,D,1,M,1
110.0,112.0,D,5,M,0
112.0,114.0,D,5,D7,0
114.0,116.0,D,1,M,2
116.0,118.0,D,5,D7,0
118.0,120.0,D,1,M,1
120.0,121.0,D,5,M,0
121.0,122.0,D,5,D7,3
122.0,124.0,D,1,M,1
124.0,125.0,D,5,D7,1
125.0,126.0,D,5,D7,0
126.0,129.0,D,1,M,0
129.0,130.0,D,5,D7,0
130.0,132.0,D,1,M,1
132.0,134.0,D,4,M,0
134.0,136.0,D,1,M,1
136.0,138.0,D,1,M,0
138.0,140.0,D,5,D7,1
140.0,141.5,D,1,M,0
141.5,142.0,D,7/5,d,1
142.0,144.0,D,5,M,0
144.0,146.0,D,5,D7,0
146.0,148.0,D,1,M,2
148.0,150.0,D,5,D7,0
150.0,152.0,D,1,M,2
152.0,154.0,D,5,D7,1
154.0,155.0,D,1,M,0
155.0,156.0,D,1,M,1
156.0,157.0,D,2,m7,1
157.0,158.0,D,5,M,0
158.0,161.5,D,1,M,0
161.5,162.0,D,5,M,1
162.0,163.5,D,6,m,0
163.5,164.0,D,1,M,2
164.0,164.5,D,4,M,0
164.5,165.0,D,7,d,1
165.0,165.5,D,1,M,2
165.5,166.0,D,2,m,1
166.0,167.5,D,1,M,1
167.5,168.0,D,7/6,d7,3
168.0,169.0,D,6,m7,1
169.0,170.0,D,5/2,D7,0
170.0,171.0,D,2,m,0
171.0,172.0,D,5,D7,0
172.0,172.5,D,1,M,0
172.5,173.0,D,7/6,d,0
