0,2.0,G,1,M,0
2.0,4.0,G,5,M,1
4.0,6.0,G,6,m,0
6.0,8.0,G,5,M,0
8.0,9.0,G,4,M,1
9.0,10.0,G,7,d,0
10.0,12.0,G,1,M,0
12.0,13.0,G,5,D7,0
13.0,16.0,G,1,M,0
16.0,18.0,G,5/2,D7,0
18.0,20.0,G,1/2,m,2
20.0,22.0,G,5/2,M,0
22.0,24.0,G,2,m,0
24.0,28.0,G,5,D7,0
28.0,30.0,G,5,M,0
30.0,34.0,G,1,M,0
34.0,36.0,G,5,M,1
36.0,38.0,G,6,m,0
38.0,40.0,G,5,M,0
40.0,41.0,G,7,d,1
41.0,42.0,G,7,d,0
42.0,44.0,G,1,M,0
44.0,45.0,G,5,D7,0
45.0,50.0,G,1,M,0
50.0,52.0,G,5,M,1
52.0,54.0,G,7/5,d,1
54.0,56.0,G,5,M,0
56.0,57.0,G,4,M,1
57.0,58.0,G,4,M,0
58.0,59.0,G,1,M,1
59.0,60.0,G,1,M,0
60.0,61.0,G,5,M,0
61.0,64.0,G,1,M,0
64.0,66.0,G,5/2,D7,3
66.0,67.0,G,1/2,m,1
67.0,68.0,G,1/2,m,0
68.0,69.0,G,5/2,M,1
69.0,70.0,G,5/2,D7,3
70.0,71.0,G,2,m,1
71.0,72.0,G,2,m,0
72.0,74.0,G,5,D7,3
74.0,75.0,G,1,M,1
75.0,76.0,G,1,M,0
76.0,77.0,G,5,M,1
77.0,78.0,G,5,D7,3
78.0,79.0,G,1,M,1
79.0,82.0,G,1,M,0
82.0,84.0,G,5,M,1
84.0,86.0,G,7/5,d,1
86.0,88.0,G,5,M,0
88.0,89.0,G,4,M,1
89.0,90.0,G,4,M,0
90.0,91.0,G,1,M,1
91.0,92.0,G,1,M,0
92.0,93.0,G,5,D7,0
93.0,98.0,G,1,M,0
98.0,100.0,G,5,M,1
100.0,102.0,G,6,m,0
102.0,104.0,G,5,M,0
104.0,108.0,G,4,M,0
108.0,109.0,G,5,D7,0
109.0,112.0,G,1,M,0
112.0,114.0,G,5/2,D7,0
114.0,116.0,G,1/2,m,0
116.0,118.0,G,5/2,D7,0
118.0,120.0,G,1/2,m,2
120.0,122.0,G,5,D7,0
122.0,124.0,G,1,M,0
124.0,126.0,G,5,D7,0
126.0,128.0,G,1,M,2
128.0,130.0,G,1,M,0
130.0,132.0,G,5,M,1
132.0,134.0,G,6,m,0
134.0,136.0,G,5,M,0
136.0,140.0,G,4,M,0
140.0,141.0,G,5,D7,0
141.0,146.0,G,1,M,0
146.0,148.0,G,5,M,1
148.0,149.0,G,6,m,0
149.0,150.0,G,7/5,m7,1
150.0,152.0,G,5,M,0
152.0,153.0,G,5/2,D7,1
153.0,154.0,G,2,m,0
154.0,155.0,G,5,D7,1
155.0,156.0,G,1,M,0
156.0,157.0,G,2,m,1
157.0,158.0,G,5,D7,0
158.0,160.0,G,1,M,0
160.0,162.0,G,5/2,D7,3
162.0,163.0,G,1/2,m,1
163.0,164.0,G,1/2,m,0
164.0,165.0,G,5/2,M,1
165.0,166.0,G,5/2,D7,3
166.0,167.0,G,2,m,1
167.0,168.0,G,2,m,0
168.0,170.0,G,5,D7,3
170.0,171.0,G,1,M,1
171.0,172.0,G,1,M,0
172.0,173.0,G,5,M,1
173.0,174.0,G,5,D7,3
174.0,175.0,G,1,M,1
175.0,178.0,G,1,M,0
178.0,180.0,G,5,M,1
180.0,181.0,G,6,m,0
181.0,182.0,G,7/5,m7,1
182.0,184.0,G,5,M,0
184.0,185.0,G,5/2,D7,1
185.0,186.0,G,2,m,0
186.0,187.0,G,5,D7,1
187.0,188.0,G,1,M,0
188.0,189.0,G,2,m,1
189.0,190.0,G,5,D7,0
190.0,194.0,G,1,M,0
194.0,196.0,G,5,M,1
196.0,198.0,G,6,m,0
198.0,200.0,G,5,D7,0
200.0,201.0,G,4,M,1
201.0,202.0,G,7,d,0
202.0,203.0,G,1,M,0
203.0,204.0,G,2,m,1
204.0,205.0,G,5,D7,0
205.0,210.0,G,1,M,0
210.0,212.0,G,5,M,1
212.0,214.0,G,6,m,0
214.0,216.0,G,5/4,D7,2
216.0,217.0,G,4,M,1
217.0,218.0,G,7,d,0
218.0,219.0,G,1,M,0
219.0,220.0,G,2,m,1
220.0,221.0,G,5,D7,0
221.0,224.0,G,1,M,0
224.0,226.0,G,5/2,D7,0
226.0,228.0,G,5/5,D7,1
228.0,230.0,G,5/2,D7,3
230.0,232.0,G,1/2,M,1
232.0,234.0,G,5,D7,0
234.0,236.0,G,5,D7,1
236.0,238.0,G,5,D7,3
238.0,240.0,G,1,M,1
240.0,242.0,G,1,M,0
242.0,244.0,G,5,M,1
244.0,246.0,G,6,m,0
246.0,248.0,G,5/6,M,1
248.0,249.0,G,4,M,1
249.0,250.0,G,7,d,0
250.0,251.0,G,1,M,0
251.0,252.0,G,2,m,1
252.0,253.0,G,5,D7,0
253.0,256.0,G,1,M,0
256.0,258.0,G,5/2,D7,0
258.0,260.0,G,5/5,D7,1
260.0,262.0,G,5/2,D7,3
262.0,264.0,G,1/2,M,1
264.0,266.0,G,5,D7,0
266.0,268.0,G,5,D7,1
268.0,270.0,G,5,D7,3
270.0,272.0,G,1,M,1
272.0,274.0,G,1,M,0
274.0,276.0,G,5,M,1
276.0,278.0,G,6,m,0
278.0,280.0,G,5/5,D7,1
280.0,281.0,G,5,D7,0
281.0,282.0,G,7,d,0
282.0,283.0,G,1,M,0
283.0,284.0,G,2,m,1
284.0,285.0,G,5,D7,0
285.0,288.0,G,1,M,0
288.0,290.0,g,1,m,0
290.0,291.0,g,5,M,1
291.0,292.0,g,1,m7,3
292.0,293.0,g,+6,m,0
293.0,294.0,g,6,M,0
294.0,296.0,g,5,M,0
296.0,297.0,g,2,d,0
297.0,298.0,g,7,d,1
298.0,299.0,g,1,m,1
299.0,300.0,g,2,d,1
300.0,301.0,g,5,D7,0
301.0,306.0,g,1,m,0
306.0,308.0,g,5,D7,0
308.0,310.0,g,1,m,0
310.0,312.0,g,5,M,0
312.0,314.0,g,1,m,0
314.0,316.0,g,5,D7,0
316.0,320.0,g,5,M,0
320.0,322.0,g,1,m,0
322.0,324.0,g,5,M,1
324.0,325.0,g,+6,m,0
325.0,326.0,g,6,M,0
326.0,328.0,g,5,M,0
328.0,329.0,g,7,d7,2
329.0,330.0,g,7,d7,1
330.0,331.0,g,1,m,1
331.0,332.0,g,2,d,1
332.0,333.0,g,5,D7,0
333.0,336.0,g,1,m,0
336.0,338.0,G,1,M,1
338.0,340.0,G,5,M,0
340.0,342.0,G,4,M,0
342.0,344.0,G,1,M,1
344.0,346.0,G,5,D7,1
346.0,348.0,G,1,M,0
348.0,349.0,G,5,D7,0
349.0,354.0,G,1,M,0
354.0,356.0,G,5,M,0
356.0,358.0,G,4,M,2
358.0,359.0,G,1,M,0
359.0,360.0,G,7/2,d,0
360.0,361.0,G,2,m,0
361.0,362.0,G,5,D7,0
362.0,363.5,G,1,M,0
363.5,364.0,G,7/5,d7,0
364.0,365.0,G,5,D7,0
365.0,368.0,G,1,M,0
368.0,370.0,G,5/2,D7,1
370.0,372.0,G,1/2,m,0
372.0,374.0,G,5/2,D7,1
374.0,376.0,G,2,m,0
376.0,378.0,G,5,D7,1
378.0,380.0,G,1,M,0
380.0,382.0,G,5,D7,1
382.0,384.0,G,1,M,0
384.0,386.0,G,1,M,1
386.0,388.0,G,5,M,0
388.0,390.0,G,4,M,0
390.0,392.0,G,1,M,1
392.0,394.0,G,5,D7,1
394.0,396.0,G,1,M,0
396.0,397.0,G,5,D7,0
397.0,400.0,G,1,M,0
400.0,402.0,G,5/2,D7,0
402.0,404.0,G,1/2,m,2
404.0,406.0,G,5/2,D7,0
406.0,407.0,G,1/2,M,0
407.0,408.0,G,2,m7,2
408.0,410.0,G,5,D7,0
410.0,412.0,G,5/2,D7,1
412.0,413.0,G,5/5,M,0
413.0,414.0,G,5,M,0
414.0,417.0,G,1,M,0
417.0,418.0,G,7/5,d,0
418.0,419.0,G,5,M,0
419.0,420.0,G,5/4,D7,0
420.0,421.0,G,4,M,2
421.0,422.0,G,7/5,d7,0
422.0,423.0,G,1,M,0
423.0,424.0,G,7/2,d7,0
424.0,425.0,G,5/5,M,0
425.0,426.0,G,5,D7,0
426.0,427.5,G,1,M,0
