0,0.5,B-,1,M,0
0.5,1.0,B-,5,M,1
1.0,1.5,B-,1,M,0
1.5,2.0,B-,5,M,0
2.0,2.5,B-,6,m,0
2.5,3.0,B-,3,m,1
3.0,3.5,B-,6,m,0
3.5,4.0,B-,3,m,0
4.0,4.5,B-,4,M,0
4.5,5.0,B-,1,M,1
5.0,5.5,B-,4,M,0
5.5,6.0,B-,1,M,0
6.0,6.5,B-,3,m7,3
6.5,7.0,B-,6,m,1
7.0,7.5,B-,5,M,1
7.5,8.0,B-,5,D7,0
8.0,10.0,B-,1,M,0
10.0,12.0,B-,6,m,0
12.0,14.0,B-,2,M,0
14.0,16.0,B-,7,m,0
16.0,18.0,B-,3,m,0
18.0,18.5,B-,1,M,0
18.5,19.0,B-,6,m7,0
19.0,19.5,B-,5,M,1
19.5,20.0,B-,5,m7,0
20.0,20.5,B-,1,M,0
20.5,21.0,B-,6,m7,0
21.0,21.5,B-,5,M,1
21.5,22.0,B-,5,m7,0
22.0,22.5,B-,1,M,0
22.5,23.0,B-,5/2,D7,1
23.0,23.5,B-,2,M,0
23.5,24.0,B-,2/6,D7,1
24.0,24.5,B-,3,m,0
24.5,25.0,B-,1,M7,1
25.0,25.5,B-,+4,d,0
25.5,26.0,F,5,D7,1
26.0,26.5,F,1,M,0
26.5,27.0,F,6,m7,1
27.0,27.5,F,2,m,0
27.5,28.0,F,7,m7,1
28.0,29.5,F,1,M,1
29.5,30.0,F,5/4,D7,2
30.0,32.0,F,4,M,0
32.0,32.5,F,5,D7,1
32.5,33.0,F,1,M,0
33.0,33.5,F,4,M7,1
33.5,34.0,F,7,d,0
34.0,34.5,F,1,M,0
34.5,35.0,F,1,M,1
35.0,35.5,F,2,m7,1
35.5,36.0,F,5,M,0
36.0,39.5,F,1,M,0
39.5,40.0,F,7/4,d7,0
40.0,41.0,F,6,m,0
41.0,42.0,E-,5,D7,1
42.0,48.0,c,5,D7,1
48.0,49.75,c,1,m,0
49.75,50.0,B-,2,m7,0
50.0,56.0,B-,5,D7,2
56.0,57.0,B-,1,m,0
57.0,58.0,B-,5/4,D7,0
58.0,59.0,B-,4,M7,0
59.0,60.0,B-,5/5,D7,1
60.0,65.0,B-,5,D7,0
65.0,65.5,B-,2,m7,0
65.5,66.0,B-,+4,d7,0
66.0,68.0,B-,5,D7,0
68.0,72.0,B-,5/4,D7,0
72.0,74.0,B-,7,h7,3
74.0,76.0,B-,5,D7,1
76.0,80.0,B-,1,M,0
