0,1.5,F,1,M,0
1.5,3.0,F,5/4,D7,0
3.0,4.5,F,4,M,0
4.5,6.0,F,6,m7,1
6.0,7.5,F,7,d,1
7.5,9.0,F,5,D7,0
9.0,10.5,F,1,M,0
10.5,12.0,C,4,M7,0
12.0,13.5,C,7,d,0
13.5,15.0,C,5,D7,0
15.0,16.5,C,1,M,1
16.5,18.0,C,5/4,D7,1
18.0,21.0,C,5/2,D7,0
21.0,22.5,C,2,m,1
22.5,24.0,C,5/5,m7,1
24.0,25.5,F,7,d,1
25.5,27.0,F,5,D7,0
27.0,28.5,F,6,m,1
28.5,30.0,F,4,M7,0
30.0,31.5,d,7,d,1
31.5,33.0,d,5,D7,0
33.0,34.5,d,1,m,1
34.5,36.0,d,1,m7,0
36.0,37.5,d,4,m,0
37.5,39.0,d,4,m,2
39.0,40.5,d,7,d7,2
40.5,42.0,d,7,d,2
42.0,43.5,d,1,m,0
43.5,45.0,d,1,m7,0
45.0,46.5,d,-6,M7,1
46.5,48.0,d,-6,M,1
48.0,51.0,A,5,D7,0
51.0,52.5,A,1,M,1
52.5,54.0,A,5/4,D7,1
54.0,57.0,G,5,D7,0
57.0,58.5,G,1,M,1
58.5,60.0,G,5/4,D7,1
60.0,61.5,B-,7,d,1
61.5,63.0,B-,5,D7,0
63.0,64.5,B-,6,m,1
64.5,66.0,B-,4,M7,0
66.0,67.5,B-,7/6,d,1
67.5,69.0,B-,5/6,D7,0
69.0,72.0,B-,5/2,m7,0
72.0,75.0,B-,2,D7,0
75.0,78.0,B-,5,D7,0
78.0,81.0,B-,1,M7,0
81.0,82.5,B-,6,m,1
82.5,84.0,B-,6,m7,1
84.0,85.5,B-,+4,d,2
85.5,87.0,F,5,D7,3
87.0,88.5,F,1,M,1
88.5,90.0,F,6,m7,0
90.0,91.5,F,7,d,1
91.5,93.0,F,5,D7,0
93.0,94.5,F,1,M,1
94.5,96.0,F,5/4,D7,0
96.0,97.5,F,4,M,0
97.5,99.0,F,4,M,2
99.0,100.5,F,5,D7,3
100.5,102.0,F,5,D7,2
102.0,103.5,F,6,m7,2
103.5,104.5,F,4,M,0
104.5,105.0,F,5,M,0
105.0,107.0,F,1,M,0
107.0,108.0,F,1,M,1
