0,2.0,b-,1,m,0
2.0,4.0,b-,7,d7,1
4.0,6.0,b-,1,m,0
6.0,8.0,b-,7,d7,1
8.0,10.0,b-,1,m,0
10.0,10.5,b-,+6,h7,2
10.5,12.0,b-,2,h7,0
12.0,12.5,b-,5,D7,3
12.5,13.5,b-,1,m,1
13.5,14.0,b-,3,a,1
14.0,16.0,b-,2,h7,3
16.0,20.0,b-,7,d7,0
20.0,24.0,b-,5,D7,1
24.0,25.5,b-,1,m,0
25.5,26.0,b-,7,d7,2
26.0,27.5,b-,1,m,0
27.5,28.0,b-,1,m7,3
28.0,28.5,A-,5,D7,1
28.5,29.0,A-,1,M,0
29.0,29.5,A-,6,m,0
29.5,30.0,A-,6,m7,3
30.0,30.5,F,6,h7,0
30.5,31.0,F,2,m7,0
31.0,31.5,F,7,d,0
31.5,32.0,F,2,m7,0
32.0,32.5,F,5,D7,0
32.5,33.0,F,1,m,0
33.0,33.5,F,-6,m,0
33.5,34.0,F,1,m,2
34.0,34.5,F,4,m7,0
34.5,36.0,F,2,d,1
36.0,36.5,F,5,D7,3
36.5,37.0,F,1,m,1
37.0,37.5,F,-6,M,0
37.5,38.5,F,2,h7,2
38.5,40.5,F,5,D7,0
40.5,41.0,E-,2,m7,0
41.0,42.0,E-,5,m7,0
42.0,44.0,f,-2,M,1
44.0,44.5,f,5,D7,3
44.5,45.0,f,1,m,1
45.0,45.5,f,-6,M,0
45.5,46.0,f,1,m,2
46.0,46.5,f,4,m7,0
46.5,47.0,f,2,h7,2
47.0,48.0,f,5,D7,0
48.0,50.0,f,1,m,0
50.0,52.0,E-,5,D7,0
52.0,54.0,E-,1,m,0
54.0,56.0,D-,5,D7,0
56.0,58.0,D-,1,M,0
58.0,59.0,b-,-6,M,0
59.0,60.0,b-,4,m,0
60.0,61.0,b-,2,h7,0
61.0,62.0,b-,7,m7,0
62.0,63.0,b-,5,D7,3
63.0,63.5,b-,5/4,M,1
63.5,64.0,b-,5/4,D7,1
64.0,65.0,b-,4,m,0
65.0,66.0,b-,2,h7,0
66.0,67.0,b-,5,D7,1
67.0,68.0,b-,1,m,0
68.0,69.0,b-,4,m7,1
69.0,70.0,b-,5,D7,3
70.0,71.0,b-,7,d7,1
71.0,72.0,b-,5,D7,1
72.0,73.0,b-,1,m,0
73.0,74.0,b-,-6,M7,0
74.0,76.0,b-,4,m7,0
76.0,77.0,b-,5,M,0
77.0,78.0,b-,5,D7,0
78.0,79.0,b-,1,m7,2
79.0,80.0,b-,+4,d7,3
80.0,81.0,b-,2,D7,3
81.0,82.0,b-,5,D7,0
82.0,83.0,b-,3,a,1
83.0,84.0,b-,1,m,2
84.0,85.0,b-,-6,M7,3
85.0,86.0,b-,7,d7,1
86.0,87.0,b-,7,d7,0
87.0,88.0,b-,5,M,1
88.0,89.0,b-,1,m,0
89.0,89.5,b-,1,m,2
89.5,90.0,b-,5,D7,0
90.0,91.0,b-,1,M,0
91.0,92.0,b-,5/4,D7,0
92.0,93.0,b-,1,D7,0
93.0,94.0,b-,4,m,2
94.0,96.0,b-,1,M,0
