0,8.0,A,1,M,0
8.0,9.0,A,5,D7,3
9.0,10.0,A,1,M,1
10.0,11.0,A,5,D7,3
11.0,12.0,A,1,M,1
12.0,13.0,A,1/5,M,2
13.0,14.0,A,5/5,D7,0
14.0,16.0,A,5,M,0
16.0,18.0,A,1,M,2
18.0,20.0,A,5,D7,0
20.0,22.0,A,1,M,2
22.0,24.0,A,5,D7,0
24.0,28.0,A,1,M,0
28.0,30.0,A,5,D7,0
30.0,32.0,A,1,M,0
32.0,34.0,A,1,M,2
34.0,36.0,A,5,D7,0
36.0,38.0,A,1,M,2
38.0,40.0,A,5,D7,0
40.0,44.0,A,1,M,0
44.0,46.0,A,5,D7,0
46.0,47.5,A,1,M,0
47.5,48.0,A,5,M,0
48.0,50.0,A,1,M,0
50.0,51.0,A,5,D7,0
51.0,53.0,A,1,M,0
53.0,54.0,A,1,M,1
54.0,55.0,A,5,D7,1
55.0,56.0,A,1,M,0
56.0,57.0,A,5,D7,3
57.0,58.0,A,1,M,1
58.0,59.0,A,5,D7,3
59.0,60.0,A,1,M,1
60.0,61.0,A,1/5,M,2
61.0,62.0,A,5/5,M,0
62.0,63.5,A,5,M,0
63.5,64.0,A,1,M,0
64.0,66.0,A,1,M,1
66.0,67.0,A,5,D7,2
67.0,68.0,A,5,D7,3
68.0,70.0,A,1,M,1
70.0,71.0,A,5,D7,2
71.0,72.0,A,5,D7,3
72.0,74.0,A,1,M,1
74.0,75.0,A,1,M,0
75.0,76.0,A,4,M,1
76.0,78.0,A,5,D7,0
78.0,80.0,A,1,M,0
80.0,82.0,A,1,M,1
82.0,83.0,A,5,D7,2
83.0,84.0,A,5,D7,3
84.0,86.0,A,1,M,1
86.0,87.0,A,5,D7,2
87.0,88.0,A,5,D7,3
88.0,90.0,A,1,M,1
90.0,91.0,A,1,M,0
91.0,92.0,A,4,M,1
92.0,94.0,A,5,D7,0
94.0,98.0,A,1,M,0
98.0,99.0,A,7,d,0
99.0,100.0,A,1,M,0
100.0,102.0,A,1,M,1
102.0,103.0,A,5,D7,2
103.0,104.0,A,1,M,0
104.0,105.0,A,5,D7,0
105.0,106.0,A,1,M,0
106.0,107.0,A,5,D7,0
107.0,108.0,A,1,M,0
108.0,109.0,A,1/5,M,2
109.0,110.0,A,5/5,D7,0
110.0,111.5,A,5,M,0
111.5,112.0,A,1,M,0
112.0,114.0,A,1,M,1
114.0,116.0,A,5,D7,2
116.0,118.0,A,1,M,0
118.0,120.0,A,5,D7,1
120.0,121.0,A,1,M,0
121.0,122.0,A,7,d,0
122.0,123.0,A,4,M,1
123.0,124.0,A,4,M,0
124.0,125.0,A,1,M,1
125.0,126.0,A,5,D7,0
126.0,128.0,A,1,M,0
128.0,130.0,A,1,M,1
130.0,132.0,A,5,D7,2
132.0,134.0,A,1,M,0
134.0,136.0,A,5,D7,1
136.0,137.0,A,1,M,0
137.0,138.0,A,7,d,0
138.0,139.0,A,4,M,1
139.0,140.0,A,4,M,0
140.0,141.0,A,1,M,1
141.0,142.0,A,5,D7,0
142.0,146.0,A,1,M,0
146.0,147.0,A,5,D7,3
147.0,148.0,A,1,M,1
148.0,150.0,A,1,M,0
150.0,151.0,A,5,D7,0
151.0,152.0,A,1,M,0
152.0,153.0,A,5,D7,3
153.0,154.0,A,1,M,1
154.0,155.0,A,5,D7,3
155.0,156.0,A,1,M,1
156.0,157.0,A,1/5,M,2
157.0,158.0,A,5/5,D7,0
158.0,160.0,A,5,M,0
160.0,162.0,A,1,M,1
162.0,163.0,A,5,D7,2
163.0,164.0,A,5,D7,1
164.0,166.0,A,1,M,0
166.0,167.0,A,5,D7,3
167.0,168.0,A,5,D7,2
168.0,170.0,A,1,M,0
170.0,172.0,A,2,m,1
172.0,174.0,A,5,D7,0
174.0,174.5,A,1,M,0
174.5,176.0,A,5,M,0
176.0,178.0,A,1,M,1
178.0,179.0,A,5,D7,2
179.0,180.0,A,5,D7,1
180.0,182.0,A,1,M,0
182.0,183.0,A,5,D7,3
183.0,184.0,A,5,D7,2
184.0,186.0,A,1,M,0
186.0,188.0,A,2,m,1
188.0,190.0,A,5,D7,0
190.0,192.0,A,1,M,0
192.0,194.0,a,1,m,0
194.0,195.0,a,5,D7,0
195.0,198.0,a,1,m,0
198.0,199.0,a,5,D7,0
199.0,200.0,a,1,m,0
200.0,201.0,a,7,d7,2
201.0,202.0,a,1,m,1
202.0,203.0,a,7,d7,2
203.0,204.0,a,1,m,1
204.0,205.0,a,1/5,m,2
205.0,206.0,a,5/5,D7,0
206.0,207.5,a,1/5,m,0
207.5,210.0,C,1,M,0
210.0,212.0,C,5,D7,2
212.0,214.0,C,1,M,0
214.0,216.0,C,5,D7,2
216.0,217.0,C,1,M,1
217.0,218.0,C,4,M,0
218.0,219.0,C,7,d7,2
219.0,220.0,C,7/5,d7,0
220.0,222.0,C,5,M,0
222.0,223.5,C,1,M,0
223.5,224.0,a,1,m,0
224.0,226.0,a,1,m,1
226.0,228.0,a,5,D7,2
228.0,230.0,a,1,m,1
230.0,232.0,a,5,D7,2
232.0,233.0,a,1,m,1
233.0,234.0,a,7/4,d7,0
234.0,235.0,a,4,m,0
235.0,236.0,a,7/5,d7,0
236.0,238.0,a,5,M,0
238.0,239.5,a,1,m,0
239.5,242.0,A,1,M,0
242.0,243.0,A,5,D7,0
243.0,246.0,A,1,M,0
246.0,247.0,A,5,D7,0
247.0,248.0,A,1,M,1
248.0,249.0,A,5,D7,0
249.0,250.0,A,1,M,0
250.0,251.0,A,5,D7,0
251.0,252.0,A,1,M,0
252.0,253.0,A,1/5,M,2
253.0,254.0,A,5/5,D7,0
254.0,256.0,A,5,M,0
256.0,257.0,A,1,M,2
257.0,258.0,A,7/2,d,0
258.0,259.0,A,2,m,0
259.0,260.0,A,5,D7,0
260.0,261.0,A,1,M,2
261.0,262.0,A,7/2,d,0
262.0,263.0,A,2,m,0
263.0,264.0,A,5,D7,0
264.0,266.0,A,1,M,0
266.0,268.0,A,2,m,1
268.0,270.0,A,5,D7,0
270.0,272.0,A,1,M,0
272.0,273.0,A,1,M,2
273.0,274.0,A,5/2,D7,1
274.0,275.0,A,2,m,0
275.0,276.0,A,5,D7,0
276.0,277.0,A,1,M,2
277.0,278.0,A,5/2,D7,1
278.0,279.0,A,2,m,0
279.0,280.0,A,5,D7,0
280.0,282.0,A,1,M,0
282.0,284.0,A,2,m,1
284.0,286.0,A,5,D7,0
286.0,290.0,A,1,M,0
290.0,291.0,A,5,M,0
291.0,292.0,A,1,M,0
292.0,294.0,A,1,M,2
294.0,295.0,A,7,d,2
295.0,296.0,A,1,M,1
296.0,297.0,A,7,d,2
297.0,298.0,A,1,M,0
298.0,299.0,A,7,d,2
299.0,300.0,A,1,M,1
300.0,301.0,A,1/5,M,2
301.0,302.0,A,5/5,D7,0
302.0,306.0,A,5,M,0
306.0,308.0,A,5,D7,0
308.0,310.0,A,1,M,2
310.0,312.0,A,5,D7,0
312.0,314.0,A,1,M,2
314.0,316.0,A,5,D7,0
316.0,318.0,A,5,D7,3
318.0,320.0,A,1,M,1
320.0,322.0,A,1,M,2
322.0,324.0,A,5,D7,0
324.0,326.0,A,1,M,2
326.0,328.0,A,5,D7,1
328.0,330.0,A,1,M,2
330.0,332.0,A,5,D7,0
332.0,334.0,A,5,D7,3
334.0,335.0,A,1,M,1
335.0,338.0,A,1,M,0
338.0,339.0,A,5,D7,0
339.0,342.0,A,1,M,0
342.0,343.0,A,5,D7,1
343.0,344.0,A,1,M,0
344.0,346.0,A,5/5,D7,1
346.0,348.0,A,1/5,M,2
348.0,350.0,A,5/5,D7,0
350.0,351.5,A,5,M,0
351.5,353.5,A,1,M,0
353.5,354.0,A,7/2,d,0
354.0,355.0,A,2,m,0
355.0,356.0,A,5,D7,1
356.0,357.5,A,1,M,0
357.5,358.0,A,7/2,d,0
358.0,359.0,A,2,m,0
359.0,360.0,A,5,D7,1
360.0,362.0,A,1,M,0
362.0,364.0,A,6,m,0
364.0,366.0,A,5,M,0
366.0,369.5,A,1,M,0
369.5,370.0,A,7/2,d,0
370.0,371.0,A,2,m,0
371.0,372.0,A,5,D7,1
372.0,373.5,A,1,M,0
373.5,374.0,A,7/2,d,0
374.0,375.0,A,2,m,0
375.0,376.0,A,5,D7,1
376.0,378.0,A,1,M,0
378.0,380.0,A,6,m,0
380.0,382.0,A,5,M,0
382.0,386.0,A,1,M,0
386.0,387.0,A,5,D7,0
387.0,390.0,A,1,M,0
390.0,391.0,A,5,D7,0
391.0,392.0,A,1,M,0
392.0,394.0,A,1,M,1
394.0,395.0,A,1,M,0
395.0,396.0,A,5,M,2
396.0,397.5,A,5,M,0
397.5,398.0,A,5/5,D7,0
398.0,399.5,A,5,M,0
399.5,402.0,A,1,M,0
402.0,404.0,A,5,D7,0
404.0,406.0,A,1,M,0
406.0,408.0,A,5,D7,0
408.0,410.0,A,1,M,0
410.0,411.0,A,4,M,0
411.0,412.0,A,7/5,d,1
412.0,414.0,A,5,D7,0
414.0,418.0,A,1,M,0
418.0,420.0,A,5,D7,2
420.0,422.0,A,1,M,0
422.0,423.25,A,5,D7,0
423.25,424.0,A,1,M,0
424.0,425.0,A,4,M,0
425.0,428.0,A,1,M,1
428.0,430.0,A,5,D7,0
430.0,435.5,A,1,M,0
435.5,436.5,A,7,d,0
436.5,438.5,A,1,M,0
438.5,441.5,A,1,M,1
441.5,442.5,A,5,D7,1
442.5,444.5,A,1,M,0
444.5,445.5,A,5,D7,3
445.5,447.5,A,1,M,1
447.5,448.5,A,5,D7,3
448.5,450.5,A,1,M,1
450.5,451.5,A,1/5,M,2
451.5,452.5,A,5/5,D7,1
452.5,453.5,A,5/5,D7,0
453.5,456.5,A,5,D7,0
456.5,459.5,A,1,M,0
459.5,460.5,A,5,D7,0
460.5,465.5,A,1,M,0
465.5,466.5,A,5,D7,0
466.5,468.5,A,1,M,0
468.5,469.5,A,5,D7,3
469.5,471.5,A,1,M,1
471.5,472.5,A,5,D7,3
472.5,474.0,A,1,M,1
474.0,474.5,A,1,M,0
474.5,475.0,A,5,M,1
475.0,475.5,A,1,M,0
475.5,476.5,A,1/5,M,2
476.5,477.5,A,5/5,D7,0
477.5,480.5,A,5,M,0
480.5,483.5,A,1,M,1
483.5,484.5,A,5,D7,2
484.5,486.5,A,5,D7,3
486.5,489.5,A,1,M,1
489.5,490.5,A,5,D7,2
490.5,492.5,A,5,D7,3
492.5,495.5,A,1,M,1
495.5,500.5,A,1,M,0
500.5,501.5,A,5,D7,0
501.5,504.5,A,1,M,0
504.5,507.5,A,1,M,1
507.5,509.5,A,5,D7,2
509.5,510.5,A,5,D7,3
510.5,513.5,A,1,M,1
513.5,515.5,A,5,D7,2
515.5,516.5,A,5,D7,3
516.5,522.5,A,1,M,1
522.5,525.5,A,5,D7,0
525.5,527.0,A,1,M,0
527.0,531.5,f#,1,m,0
531.5,532.5,f#,7,d,0
532.5,534.5,f#,1,m,0
534.5,536.5,f#,1/5,m,2
536.5,537.5,f#,5/5,D7,0
537.5,539.5,f#,1/5,m,0
539.5,540.5,f#,5/5,D7,0
540.5,542.5,f#,1/5,m,0
542.5,543.5,f#,5/5,D7,0
543.5,546.5,f#,1/5,m,0
546.5,549.5,A,1,M,0
549.5,550.5,A,7,d,0
550.5,552.5,A,1,M,0
552.5,554.5,A,1/5,M,2
554.5,555.5,A,5/5,D7,0
555.5,557.5,A,5,M,0
557.5,558.5,A,5/4,D7,2
558.5,560.5,A,4,M,0
560.5,561.5,A,2,m,1
561.5,564.5,A,5,D7,3
564.5,566.5,A,1,M,1
566.5,567.5,A,2,m,1
567.5,570.5,A,5,D7,3
570.5,572.5,A,1,M,1
572.5,573.5,A,2,m,1
573.5,576.5,A,5,D7,0
576.5,578.5,A,1,M,0
578.5,579.5,A,5,D7,3
579.5,581.5,A,1,M,1
581.5,582.5,A,5,D7,1
582.5,588.5,A,1,M,0
