0,3.0,A-,1,M,0
3.0,6.0,A-,5,D7,1
6.0,9.0,A-,1,M,2
9.0,12.0,A-,5,D7,0
12.0,15.0,A-,1,M,0
15.0,18.0,A-,6,m7,0
18.0,21.0,A-,2,m7,0
21.0,24.0,A-,5,D7,0
24.0,26.0,A-,1,M,0
26.0,27.0,E-,7,d,1
27.0,29.0,E-,3,m7,2
29.0,30.0,E-,6,m,1
30.0,32.0,E-,2,m7,2
32.0,33.0,E-,5,M,1
33.0,35.0,E-,1,M7,2
35.0,36.0,E-,4,M,1
36.0,39.0,E-,7,d,2
39.0,42.0,E-,1,M,2
42.0,45.0,E-,6/4,m7,2
45.0,47.0,E-,5,D7,0
47.0,48.0,E-,6,m7,0
48.0,48.5,E-,1,M,1
48.5,49.0,E-,7,m,1
49.0,49.5,E-,3,m,0
49.5,50.0,E-,4,M,0
50.0,51.0,E-,5,M,0
51.0,54.0,E-,1,M,2
54.0,57.0,E-,5,D7,0
57.0,60.0,E-,1,M,0
60.0,63.0,E-,5,D7,0
63.0,64.0,E-,1,M,0
64.0,69.0,A-,5,D7,2
69.0,70.0,A-,1,M,0
70.0,72.0,A-,5/4,D7,0
72.0,75.0,A-,1,D7,0
75.0,77.0,A-,4,M,1
77.0,78.0,A-,7,d,0
78.0,80.0,A-,3,m7,1
80.0,81.0,A-,6,m,0
81.0,83.0,A-,2,m7,1
83.0,84.0,A-,5,M,0
84.0,86.0,A-,1,M7,1
86.0,87.0,A-,4,M,0
87.0,90.0,A-,2,m7,0
90.0,93.0,A-,1,M,1
93.0,96.0,A-,2,m7,1
96.0,98.0,A-,5,D7,2
98.0,99.0,A-,1,M,1
99.0,102.0,A-,5,D7,0
102.0,105.0,A-,1,M,0
105.0,107.0,A-,6,m7,0
107.0,108.0,A-,4,M,0
108.0,111.0,A-,2,m7,0
111.0,114.0,A-,5,D7,0
114.0,115.0,A-,1,M,0
115.0,116.0,A-,6,m,0
116.0,117.0,A-,4,M7,0
117.0,118.0,A-,2,m,0
118.0,119.0,A-,7,d,0
119.0,120.0,A-,5,D7,0
120.0,121.0,A-,1,M,1
121.0,123.0,A-,6,m,0
123.0,124.0,A-,2,m,0
124.0,126.0,A-,5,M,0
126.0,126.5,A-,1,M,0
126.5,127.0,A-,4,M,0
127.0,129.0,A-,5,D7,0
129.0,132.0,A-,1,M,0
