0,2.0,G,1,M,0
2.0,4.0,G,4,M,2
4.0,5.0,G,7,d,1
5.0,6.0,G,7,d,0
6.0,7.0,G,1,M,0
7.0,8.0,G,6,m7,0
8.0,9.0,D,5,D7,3
9.0,10.0,D,5,D7,2
10.0,11.5,D,1,M,1
11.5,12.0,D,6,m,0
12.0,14.0,D,2,m7,0
14.0,15.0,D,5,M,0
15.0,15.5,D,6,m7,0
15.5,16.0,D,7,d,0
16.0,16.5,D,1,M,0
16.5,17.0,D,7,d,1
17.0,17.5,D,1,M,1
17.5,18.0,D,7,h7,2
18.0,18.5,D,1,M,1
18.5,19.0,D,7,d,1
19.0,20.0,D,1,M,0
20.0,24.0,a,7,d7,0
24.0,28.0,a,1,m,0
28.0,32.0,e,7,d7,0
32.0,32.5,e,1,m,0
32.5,33.0,e,7,d,1
33.0,33.5,e,1,m,1
33.5,34.0,e,7,d7,2
34.0,34.5,e,1,m,1
34.5,35.0,e,7,d,1
35.0,36.0,e,1,m,0
36.0,36.5,D,5,M,1
36.5,37.0,D,6,m7,1
37.0,37.5,D,5,M,2
37.5,38.0,D,1,M,1
38.0,38.5,D,5,M,1
38.5,39.0,D,6,m7,0
39.0,40.0,D,5,D7,0
40.0,41.0,D,1,M,0
41.0,42.0,D,5/4,D7,0
42.0,43.0,D,4,M,2
43.0,44.5,D,5,D7,0
44.5,45.0,D,1,M,1
45.0,46.0,D,4,M7,2
46.0,47.0,D,2,m,0
47.0,48.0,D,5,D7,3
48.0,49.5,D,1,M,0
49.5,50.0,D,5/4,D7,3
50.0,52.0,D,4,D7,0
52.0,54.0,D,-7,M,1
54.0,56.0,D,5,D7,3
56.0,59.0,D,1,M,1
59.0,60.0,G,5,D7,0
60.0,61.0,G,1,M,0
61.0,62.0,G,5/4,D7,0
62.0,62.5,G,4,M,1
62.5,63.0,G,5,D7,1
63.0,63.5,G,3,m,1
63.5,64.0,G,4,M7,1
64.0,64.5,G,2,m,1
64.5,65.0,G,3,m7,1
65.0,65.5,G,1,M,1
65.5,66.0,G,2,m7,1
66.0,66.5,G,7,d,1
66.5,67.0,G,1,M7,1
67.0,67.5,G,6,m,1
67.5,68.0,G,7,h7,1
68.0,68.5,G,5,M,1
68.5,69.0,G,6,m7,1
69.0,69.5,G,2,m7,0
69.5,70.0,G,3,m7,0
70.0,70.5,G,1,M7,0
70.5,71.0,G,4,M,1
71.0,71.5,G,2,m,1
71.5,72.0,G,5,D7,0
72.0,76.0,G,1,M,0
