0,2.0,d,1,m,0
2.0,3.0,d,2,h7,3
3.0,4.0,d,5,D7,1
4.0,5.0,d,1,m,0
5.0,6.0,F,6,m,0
6.0,7.0,F,2,m,0
7.0,8.0,F,5,M,0
8.0,9.0,F,1,M,0
9.0,10.0,F,2,m,0
10.0,11.0,F,3,m,0
11.0,12.0,F,4,M,1
12.0,13.0,F,5,M,0
13.0,14.0,F,1,M,0
14.0,15.0,F,6,m,0
15.0,16.0,F,4,M,0
16.0,17.0,F,2,m,0
17.0,18.0,F,5,D7,0
18.0,19.0,F,1,M,0
19.0,19.5,F,4,M,0
19.5,20.0,F,5,D7,0
20.0,21.5,F,1,M,0
21.5,22.0,g,--7,D7,3
22.0,22.5,g,5,D7,0
22.5,23.0,g,7,d7,2
23.0,24.0,g,5,D7,2
24.0,25.0,g,1,m,0
25.0,25.5,g,4,D7,0
25.5,26.0,g,3,a,1
26.0,26.5,g,-6,M,0
26.5,27.0,g,1,m,1
27.0,27.5,g,2,h7,1
27.5,28.0,g,5,M,0
28.0,29.5,g,1,m,0
29.5,30.0,a,-7,m7,3
30.0,30.5,a,5,D7,0
30.5,31.0,a,7,d7,2
31.0,31.5,a,3,a,0
31.5,32.0,a,7,d,1
32.0,33.0,a,1,m,0
33.0,33.5,a,4,D7,0
33.5,34.0,a,3,a,1
34.0,34.5,a,-6,M,0
34.5,35.0,a,1,m,1
35.0,35.5,a,2,h7,1
35.5,36.0,a,5,M,0
36.0,37.0,a,1,m,0
37.0,37.5,F,4,M7,3
37.5,38.0,F,7,d,1
38.0,39.0,F,1,M,0
39.0,39.5,d,4,D7,3
39.5,40.0,d,7,d,1
40.0,41.0,d,1,m,0
41.0,41.5,B-,4,M7,3
41.5,42.0,B-,7,d,1
42.0,43.0,B-,1,M,0
43.0,43.5,g,4,D7,3
43.5,44.0,g,7,d,1
44.0,45.0,g,1,m,0
45.0,45.5,g,-6,M,1
45.5,46.0,g,1,m,1
46.0,46.5,d,5,D7,0
46.5,47.0,d,7,d7,2
47.0,47.5,d,3,a,0
47.5,48.0,d,7,d,1
48.0,49.0,d,1,m,0
49.0,49.5,d,4,D7,0
49.5,50.0,d,1,m7,2
50.0,50.5,d,-6,M,0
50.5,51.0,d,1,m,1
51.0,51.5,d,4,m7,0
51.5,52.0,d,5,M,0
52.0,52.5,d,7,d7,3
52.5,53.0,d,1,m,1
53.0,53.5,d,2,h7,1
53.5,54.0,d,5/6,D7,1
54.0,54.5,d,-6,M,0
54.5,55.0,d,3/6,m,1
55.0,55.5,d,2,h7,1
55.5,56.0,d,5,M,0
56.0,58.0,g,5,D7,0
58.0,60.0,g,1,m,2
60.0,64.0,g,7/5,d7,0
64.0,68.0,g,5,D7,0
68.0,71.0,g,1,m,2
71.0,72.0,g,5/5,D7,3
72.0,76.0,g,7/5,d7,1
76.0,78.0,g,5,D7,0
78.0,80.0,g,1,m,2
80.0,82.0,d,7,d7,1
82.0,83.0,d,7/5,d7,0
83.0,83.5,d,+4,h7,0
83.5,84.0,d,1,m,2
84.0,86.0,d,7,d7,3
86.0,86.5,d,7/5,d7,1
86.5,87.0,d,+3/5,m,3
87.0,87.5,d,7/5,d7,1
87.5,88.0,d,4,m7,1
88.0,90.0,d,5,D7,0
90.0,92.0,d,1,m,2
92.0,93.0,d,+4,d7,0
93.0,94.0,d,+4,m7,3
94.0,94.5,d,2,d,0
94.5,95.0,d,+1,d,0
95.0,95.5,d,+4,d7,2
95.5,96.0,d,7,d,0
96.0,96.5,d,+3,d7,2
96.5,97.0,d,+6,d,0
97.0,97.5,d,7,m7,3
97.5,98.0,d,5,d,0
98.0,99.0,d,1,m,0
99.0,100.0,d,7/5,d7,1
100.0,101.0,d,1,m,2
101.0,102.0,d,5,D7,0
102.0,104.0,d,1,M,0
