0.0,2.75,A,1,M,0
2.75,3.0,A,1,M,1
3.0,3.75,A,7,d,1
3.75,4.0,A,1,M,0
4.0,5.0,A,5,D7,1
5.0,8.0,A,1,M,0
8.0,9.0,A,1,M,0
9.0,10.75,A,1,M,1
10.75,11.0,A,1,M,0
11.0,11.75,A,4,M,1
11.75,12.0,A,4,M,0
12.0,13.0,A,1,M,2
13.0,14.0,A,5,M,0
14.0,16.0,A,5,D7,0
16.0,19.0,A,5,M,1
19.0,20.0,A,5,D7,3
20.0,21.0,A,1,M,1
21.0,23.0,A,1,M,0
23.0,24.0,E,2,m,0
24.0,26.0,E,5,D7,0
26.0,26.5,E,1,M,2
26.5,27.0,E,5,D7,0
27.0,27.75,E,6,m7,0
27.75,28.0,E,7,d,2
28.0,29.0,E,1,M,0
29.0,30.0,E,5,D7,0
30.0,32.0,E,1,M,0
32.0,34.0,E,1,M,1
34.0,35.0,E,1,M,0
35.0,35.75,E,5,M,0
35.75,36.0,E,4,M,0
36.0,37.0,E,1,M,1
37.0,38.0,E,7,d,2
38.0,39.75,E,5,M,0
39.75,40.0,A,5,M,0
40.0,41.0,A,1,M,0
41.0,41.5,A,1,M,2
41.5,42.0,A,5,D7,0
42.0,44.0,A,1,M,0
44.0,45.5,A,3,m,0
45.5,46.0,A,5,D7,2
46.0,46.5,A,1,M,0
46.5,47.0,A,6,m,0
47.0,48.0,A,3,d,2
48.0,50.0,A,4,M,2
50.0,52.0,A,4,M,1
52.0,54.0,A,2,m7,0
54.0,56.0,A,5,D7,1
56.0,59.0,A,1,M,0
59.0,59.75,A,5,M,2
59.75,60.0,A,1,M,0
60.0,61.0,A,5,D7,1
61.0,64.0,A,1,M,0
64.0,65.0,A,1,M,1
65.0,66.0,A,1,M,0
66.0,67.0,A,1,M,1
67.0,67.75,A,4,M,1
67.75,68.0,A,4,M,0
68.0,69.0,A,1,M,2
69.0,70.0,A,5,M,0
70.0,72.0,A,5/5,D7,0
72.0,75.0,A,5/5,D7,0
75.0,76.0,A,5/5,D7,3
76.0,78.0,A,5,M,1
78.0,80.0,A,5,D7,0
80.0,81.0,A,5,D7,0
81.0,83.0,A,5,D7,2
83.0,84.0,A,5,D7,3
84.0,85.0,A,1,M,1
85.0,87.0,A,1,M,0
87.0,87.75,A,2,m,0
87.75,88.0,A,2,m,1
88.0,90.0,A,5,D7,0
90.0,90.5,A,1,M,2
90.5,91.0,A,5,D7,0
91.0,91.75,A,4,M,1
91.75,92.0,A,5,D7,1
92.0,93.0,A,1,M,0
93.0,94.0,A,5,D7,0
94.0,96.0,A,1,M,0
96.0,98.0,a,5,M,0
98.0,100.0,a,1,m,0
100.0,101.0,a,1,m,0
101.0,102.0,F,5,D7,3
102.0,103.0,F,1,M,1
103.0,104.0,F,1,M,0
104.0,108.0,F,5,M,1
108.0,112.0,F,5,M,1
112.0,113.0,F,5,M,1
113.0,114.0,d,7,d7,1
114.0,116.0,d,4,m,2
116.0,120.0,d,4,m,2
120.0,121.0,d,5,M,1
121.0,122.0,d,5,D7,3
122.0,123.0,d,1,m,1
123.0,124.0,d,1,m,0
124.0,128.0,d,5,M,1
128.0,132.0,d,5,M,1
132.0,134.0,d,5,D7,1
134.0,136.0,d,7,d7,0
136.0,138.0,d,7,d7,0
138.0,140.0,d,5,D7,0
140.0,144.0,d,7,d,1
144.0,148.0,d,1,m,0
148.0,150.0,d,5,D7,2
150.0,152.0,d,7,d,1
152.0,155.0,d,1,m,1
155.0,156.0,a,7,d7,0
156.0,160.0,a,7,d7,0
160.0,164.0,a,7,d7,0
164.0,168.0,a,7,d7,0
168.0,172.0,a,7,d7,0
172.0,173.0,a,7,d7,0
173.0,175.0,a,7,d7,2
175.0,176.0,a,7/5,d7,0
176.0,177.0,a,7/5,d7,0
177.0,178.0,a,1,m,2
178.0,184.0,a,5,M,0
